JapaneseName	EnglishName
青い筋アニメ初め用	For_the_first_time_of_blue_muscle_animation
緑の筋アニメあり_Delay40	Green_muscle_animation_with_delay40
右下帯 1	Lower_right_band_1
右下帯 2	Lower_right_band_2
緑の筋アニメ初め用	For_green_muscle_animation_for_the_first_time
*青い筋アニメあり_delay50	*_Blue_muscle_animation_with_delay50
ほんわり太い筋	Really_thick_muscle
ほこり	Dust
*煙2	*_Smoke_2
*ほんわり太い筋	*_Really_thicker_muscles
*青い筋アニメあり_delay20_poly	*_Blue_muscle_animation_with_delay20_poly
青い筋アニメ初め用0_poly	0_poly_for_the_first_time_of_blue_muscle_animation
*ほんわり太い筋_poly_NoZ	*_Really_thick_muscle_poly_noz
緑の筋アニメあり0_poly	Green_muscle_animation_with_0_poly
緑の筋アニメ初め用_poly	Green_muscle_animation_for_the_first_time_poly
緑の筋アニメあり	Green_muscle_animation
*煙_地面	*_Smoke_ground
*煙_差し込み付け根	*_Smoke_insertion_root
手前ディティール	Downtale
手前ディティール0	Heart_Detail_0
開幕顎しぶき	Open_jaw
左手飛び出ししぶき下	Left_hand_jumping_down
左手飛び出ししぶき上	On_the_left_hand_jump
右手飛び出ししぶき	Right_hand_jumping
右手飛び出ししぶき_dis	Right_hand_jumping_DIS
左手飛び出し余韻	Left_hand_jumping_afterlife
左手飛び出ししぶき_dis	Left_hand_jumping_DIS
開幕顎しぶき_dis	Opening_jaw_ぶ_DIS
飛び出ししぶき	Splashing
飛び出し顔しぶき3	Face_of_jumping_3
右手飛び出し余韻	Right-hand_jumping_afterlife
飛び出ししぶき_粒	Falling_splash_grain
飛び出し左手しぶ	Flying_out_left_hand
飛び出ししぶき_dis	Falling_Shibuki_DIS
顔上顎しぶき	Face_mandible
顔上げ背中しぶき	Face_raising_back_splash
左手しぶき1インパクト	Left_hand_bllaim_1_impact
ラスト左足インパクト	Last_left_foot_impact
ラスト口着水インパクト	Last_mouthwater_impact
左手しぶき1_dis	Left_hand_bllaim_1_dis
左手しぶき1メイン	Left_hand_bllaim_1_main
ラスト左足しぶきメイン	Last_left_foot_splash_main
ラスト口着水メイン	Last_Water_Main
左手しぶき2メイン	Left_hand_bluepie_2_main
ラスト地面しぶき1	Last_grounding_1
ラスト地面しぶき2	Last_grounding_2
ラスト地面しぶき3	Last_grounding_3
右手しぶき1インパクト	Right_hand_bluing_1_Impact
右手しぶき1_dis	Right_hand_blouse_1_dis
左手しぶき2_dis	Left_hand_bllaim_2_dis
右手しぶき1メイン	Right_hand_bluing_1_main
右手しぶき2メイン	Right_hand_splash_2_main
ヒダリテジャリ１ショウ	Hidari_Terry_1_Show
ラスト左足砂利	Last_left_foot_gravel
左手砂利2小	Left_hand_gravel_2_small
左手しぶき1砂利	Left_hand_blueprint_1_gravel
しぶきメイン	Shibuki_main
しぶき_dis	Shibuki_DIS
砂利Mesh	Gravel_Mesh
しぶき下	Bubble
しぶき上	Splashing
粒しぶきGPU	Grain_pudding_GPU
しぶきメイン_dis	Shobuki_main_DIS
しぶき下_dis	Shimobuki_DIS
岩Mesh中0	Rock_Mesh_0
砂利_Mesh	Gravel_mesh
砂利_Mesh0	Gravel_Mesh0
奥0	Back_0
奥4	Back_4
奥5	Back_5
奥1	Back_one
奥2	Back_2
水面たたきつけ小0	Water_surface_tight
滞留煙3	Stay_smoke_3
滞留煙9	Stay_smoke_9
滞留煙10	Stay_smoke_10
滞留煙11	Stay_smoke_11
岩6	Rock_6
岩10	Rock_10
岩11	Rock_11
岩12	Rock_12
岩13	Rock_13
滞留煙8	Room_smoke_8
滞留煙13	Stay_smoke_13
滞留煙14	Stay_smoke_14
滞留煙15	Stay_smoke_15
滞留煙12	Stay_smoke_12
滞留煙5	Stay_prick_5
滞留煙6	Stay_prick_6
滞留煙7	Stay_smoke_7
岩5	Rock_5
お腹	stomach
ヒモしぶきメイン	Himshibuki_Main
砂利メイン	Gravel_main
ヒモしぶき3メイン	Himo_Shibuki_3_Main
しぶき2_dis	Shobuki_2_dis
しぶき3メイン	Shibuki_3_main
しぶき3_dis	Shibuki_3_Dis
しぶき2メイン	Shibuki_2_Main
開幕インパクト補間	Opening_impact_interpolation
口内_dis	Mouth_dis
口内岩	Mouth_rock
開幕しぶき補間	Opening_splash_interpolation
吹き飛ぶナマコ	Namako_blowing
振り上げ_dis	Launch_dis
しぶきトレイルメイン	Shibuki_Trail_Main
零れる粒しぶき	Zhen_grained
砂利_小上	Gravel_small
租借しぶき	Lease
腹垂れるしぶき左	Abonproping_to_the_left
腹垂れるしぶき右	I'm_hungry
腹垂れるしぶき下	Battered_blur
腹垂れる粒しぶき	Abdominal_grain_bust
砂利_あふれる右	Gravel_full_right
砂利_あふれる左	Gravel_full_left
砂利_あふれる口元	Gravel_full_of_mouth
砂利_飲み込み	Gravel_swallow
口にくわえるナマコ	Namako_told_the_mouth
投げられるナマコ	Namako_to_throw
投げられるナマコ奥	Punosko_to_throw
投げられるナマコ手前	Tenko_to_throw
振り上げインパクト	Swing_impact
振り上げしぶき	Swing
ヒモしぶき下	Himshi_no_Ubuki
カメラ前ヒモしぶき	Previous_Camera
カメラ前しぶき	Camera_preceding
カメラ前下_dis	Camera_front_dis
中心しぶき	Heartburn
しぶき中間補間	Splashing_intermediate_interpolation
開幕補間しぶき	Opening_interpolation
口内岩1	Odorite_1
口内岩2	Valley_rock_2
口内ナマコ	Namko_oral
岩Mesh中	In_rock_Mesh
岩Mesh小	Rock_Mesh_small
岩Mesh中_早	Rock_Mesh_
岩Mesh大	Rock_Mesh_University
岩Mesh開幕補間	Rock_Mesh_opening_interpolation
開幕補間インパクト	Opening_interpolation_impact
左手しぶき_dis	Left_hand_blouse_dis
左手しぶきインパクト	Left_hand_blush_impact
左手しぶきメイン	Left_hand_blurring_main
右手しぶきインパクト	Right-handed_impact
右手しぶき_dis	Right_hand_blouse_dis
右手しぶきメイン	Right_hand_splash_main
砂利	gravel
水面たたきつけ小1	Water_Surface_Cut_1
水面たたきつけ小4	Water_surface_tight_4
水面たたきつけ小3	Water_surface_tight_3
水面たたきつけ小2	Water_Surface_Cut_2
水面たたきつけ小5	Water_Surface_Cut_5
左手垂れる水3	Left-handed_water_3
左手垂れる水2	Left-handed_water_2
左手垂れる水1	Left-handed_water_1
右手垂れる水	Right-handed_water
水面たたきつけ小	Water_surface_tight
左頬雫	Cheek
左目下雫	Left_eye
左目下雫0	Left_eye_drops_0
右頬雫	Right_cheeks
右頬雫0	Right_cheeks_0
口雫	Pitch
口雫0	0_pitch
水面たたきつけ小11	Water_surface_tightening_small_11
水面たたきつけ小7	Water_surface_tight_7
水面たたきつけ小13	Water_surface_tightening_small_13
水面たたきつけ小8	Water_Surface_Corpid_8
水面たたきつけ小16	Water_Surface_Cutting_Small_16
水面たたきつけ小17	Water_surface_tightening_small_17
水面たたきつけ小12	Water_surface_tightening_small_12
水面たたきつけ小14	Water_surface_tightening_small_14
水面たたきつけ小15	Water_surface_tightening_small_15
local2	local2
L_and	L_and
L_hand	L_hand
L_hand2	L_HAND2
ear_wing	EAR_WING
ear_wing3	EAR_WING3
ear1	EAR1
ear_wing4	EAR_WING4
ear_wing8	EAR_WING8
ear_wing20	EAR_WING20
ear_wing16	EAR_WING16
ear_wing12	EAR_WING12
surface_water_body	SURFACE_WATER_BODY
ripple_water	RIPPLE_WATER
ripple_water2	RIPPLE_WATER2
ripple_water5	RIPPLE_WATER5
under_wave	UNDER_WAVE
ripple_water1	RIPPLE_WATER1
surface_water_body4	SURFACE_WATER_BODY4
surface_water_body3	SURFACE_WATER_BODY3
surface_water_body5	SURFACE_WATER_BODY5
surface_water_body6	SURFACE_WATER_BODY6
surface_water_body7	SURFACE_WATER_BODY7
splash_tail	SPLASH_TAIL
splash_tail1	SPLASH_TAIL1
splash_tail0	SPLASH_TAIL0
surface_water_RightWing	SURFACE_WATER_RIGHTWING
surface_water_RightWing1	SURFACE_WATER_RIGHTWING1
surface_water_RightWing0	SURFACE_WATER_RIGHTWING0
dive_water_all	DIVE_WATER_ALL
dive_water_all0	DIVE_WATER_ALL0
dive_water_all8	DIVE_WATER_ALL8
dive_water_all11	DIVE_WATER_ALL11
dive_water_all3	DIVE_WATER_ALL3
dive_water_all1	DIVE_WATER_ALL1
dive_water_all14	DIVE_WATER_ALL14
dive_water_all4	DIVE_WATER_ALL4
dive_water_all5	DIVE_WATER_ALL5
dive_water_all2	DIVE_WATER_ALL2
ripple_water3	RIPPLE_WATER3
dive_water_all6	DIVE_WATER_ALL6
ripple_water0	RIPPLE_WATER0
dive_water_all9	DIVE_WATER_ALL9
dive_water_all10	DIVE_WATER_ALL10
dive_water_all12	DIVE_WATER_ALL12
cut1/ripple_water2	CUT1_/_RIPPLE_WATER2
trajectory	Trajectory
trajectory0	Trajectory0
tail_action_2	tail_action_2
tail_action_3	tail_action_3
tail_action_1	tail_action_1
camera_in	Camera_in
ripple_water4	RIPPLE_WATER4
delay_form	Delay_Form
delay_form1	Delay_Form1
delay_form0	Delay_Form0
dive_water_all7	DIVE_WATER_ALL7
neck_trajectry	NECK_TRAJECTRY
dive_water_body	DIVE_WATER_BODY
form_inWater	Form_Inwater
form_inWater0	Form_Inwater0
surface_water_body2	SURFACE_WATER_BODY2
fall_water	Fall_water
fall_water1	Fall_water1
fall_water0	Fall_water0
surface_distortion	SURFACE_DISTORTION
camera_front_distortion	Camera_Front_Distortion
camera_front_distortion2	Camera_Front_Distortion2
camera_front_distortion0	Camera_Front_Distortion0
camera_front_distortion1	Camera_Front_Distortion1
roar1	roar1
roar7	ROAR7
roar6	roar_6
roar5	ROAR5
roar4	roar4
roar9	roar9
roar10	ROAR10
roar2	roar2
roar8	Loa_R8
around	around
煙_奥	Smoke_
煙_奥右	Smoke_
煙_奥1左	Smoke_back_one_left
滞留: 火の粉/遠景	Stay:_fire_powder_/_distant_view
煙_00	Smoke_00
煙_01	Smoke_01
煙_02	Smoke_02
火の粉初回0	Fire_powder_twist_0
上昇:火の粉/Loop	Rising:_Fire_Powder_/_LOOP
滞留: 火の粉/手前	Stay:_Fire_Powder_/_Before
手前火の粉:IgnoreDOF	Powder_in_the_front_fires:_IGNOREDOF
火の粉ビルボード_右奥	Fire_Powder_Building_Board_Right
火の粉:右奥	Fire_powder:_right_back
カメラ前火の粉	Camera_forgery_powder
煙_03_Poly	Smoke_03_poly
火の粉ビルボード_左奥	Fire_Powder_Building_Board_Left
火の粉ビルボード_01	Fire_Powder_Building_Board_01
火の粉ビルボード_02	Fire_Powder_Building_Board_02
全体火の粉ビルボード0	Overall_Fire_Powder_Building_Board_0
糸_空中旋回_初回	Yarn_air_pivot_first
糸_空中旋回_2回め	Yarn_air_pivoting_2
糸_空中旋回_3回め0	Yarn_air_turn_3_times_0
火の粉ビルボード_左下	Fire_Powder_Building_Board_Left_Lower
火の粉ビルボード_右下	Fire_Powder_Building_Board_
煙_03	Smoke_03
火の粉_カメラ前_NoDepth	Fire_Powder_Camera_Previous_NodePth
火の粉_最前面	Fire_Powder_Fast
雰囲気溶岩	Atmosphere_lava
2_ヒモ泥インパクト0	2_himo_mud_impact_0
※いらないかも※2_ヒモ泥インパクト1	※_It_may_not_be_necessary_※_2_himo_mud_impact_1
2_ヒモ泥余韻中心1	2_Himois_Territory_Division_1
2_ヒモ泥余韻中心0	2_Himois_Meido_Center_0
0_ヒモ泥余韻中心	0_Humas_and_Territude_Center
0_ヒモ泥中心下	0_himo_mud_center
※0_火の粉_Billboard	※_0_fire_powder_billboard
0_火の粉	0_Fire_Powder
0_ヒモ泥余韻中心0	0_Humas_and_Egg_Center_0
0_ヒモ泥中心下0	0_himo_mud_center
カメラ下：赤、熱気	Cameras_under:_Red,_Hot_Air
ガス:口内	Gas:_Mouth
ガス:口上、右上	Gas:_Meigami,_right
ガス:口上、左上	Gas:_Meigami,_upper_left
Disdtortion	DISDTORTION
地面あみ_poly	Ground_area_poly
地面あみ_Billboard	Activity_billboard
インパクト_ふわふわ	Impact_fluffy
口から吐く繭_ベース煙	Money-based_smoke
口から吐く繭_もやもや	Motomy__
口から吐く繭_マズル	___マ_
口から吐く繭_マズル_Loop	__Launch
ちぎれ	Tilla
半透明ヒモ_口から出る糸_縦	Warn_yarn_coming_out_of_semi-transparent_peak_
_半透明ヒモ_細_集まる	_Transparent_Semo_fine_
半透明ヒモ_地面_インパクト0	Translucent_Temporary_Semo_Surface_Impact_0
半透明ヒモ_集中0	Transparent_Semo_Concentrated_0
半透明ヒモ_上昇0	Transparent_Semo_rise_0
半透明ヒモ_細_Loop	Transparent_Semo_loop
糸_空中旋回	Yarn_air_turn
StrainRibbon_test_L0	StrainRibbon_Test_L0
StrainRibbon_testR	StrainRibbon_Testr
StrainRibbon_口_たるみ有	STRAINRIBBON_Mouth_Sure
StrainRibbon_右手	StrainRibbon_right_hand
StrainRibbon_左手0	StrainRibbon_left_hand_0
ガス_頭持ち上げ	Gas_head_lift
ガス_咆哮時	Gas_
半透明ヒモ_インパクト	Transparent_Semo_Impact
糸_余韻	_Afterglow
余韻_中心	Afterlooking_
左下余韻	Lift
***test0_地面滞留_Loop0	***_TEST0_Signal_Staying_loop0
StrainRibbon_背面_2本	StrainRibbon_back_2
StrainRibbon_側面_2本	STRAINRIBBON_Side_2
test_2	Test_2
糸_カメラ前	Yarn_Camera
糸_ふとメッシュ	Yarn_f_and_mesh
糸_c04余韻	Yarn_C04_afterlife
棘	thorn
中央隙間埋め	Central_gap_filling
ヒモ泥インパクト0	Humo_mud_impact_0
ヒモ泥インパクト1	Humo_mud_impact_1
ヒモ泥余韻中心	Hima_pistor_rhyme_center
ヒモ泥余韻中心1	Hima_pistorgal_center_1
ヒモ泥余韻中心0	Himoisuke_Time_Mei_0
波紋_Mesh_余韻	Ripple_Mesh_afterglow
ヒモ泥インパクト	Paddy_impact
ヒモ泥第2波	Hima_dropped_second_wave
水膜中心	Water_film_center
水しぶき手前	Splashing
水面泡外	Upper_bubbles
波紋_dis	Ripple_dis
ヒモ泥インパクト19	Himastic_Impact_19
ヒモ泥インパクト20	Himuded_Impact_20
ヒモ泥インパクト6	Himois_Impact_6
水膜中心2	Water_film_center_2
ヒモ泥インパクト10	Himastic_Impact_10
ヒモ泥インパクト23	Himois_Impact_23
ヒモ泥インパクト24	Himastic_Impact_24
ヒモ泥インパクト25	Himastic_Impact_25
ヒモ泥インパクト26	Himuded_Impact_26
ヒモ泥インパクト27	Himois_Impact_27
ヒモ泥インパクト28	Himuded_Impact_28
ヒモ泥インパクト29	Himuded_Impact_29
ヒモ泥インパクト30	Himuded_Impact_30
ヒモ泥インパクト31	Himuded_Impact_31
ヒモ泥インパクト9	Himois_Impact_9
ヒモ泥インパクト16	Himastic_Impact_16
水膜中心3	Water_film_center_3
ヒモ泥インパクト22	Himastic_Impact_22
ヒモ泥インパクト12	Himois_Impact_12
ヒモ泥インパクト13	Himuded_Impact_13
ヒモ泥インパクト14	Himuded_Impact_14
ヒモ泥インパクト15	Himastic_Impact_15
水膜中心4	Water_film_center_4
ヒモ泥インパクト5	Himuded_Impact_5
ヒモ泥インパクト7	Himois_Impact_7
水膜中心5	Water_film_center_5
波紋_Mesh_メイン2	Ripple_Mesh_Main_2
波紋_Mesh_メイン3	Ripple_Mesh_Main_3
波紋_Mesh_メイン4	Ripple_Mesh_Main_4
波紋_Mesh_メイン5	Ripple_Mesh_Main_5
波紋_Mesh_メイン6	Ripple_Mesh_Main_6
波紋_Mesh_メイン9	Ripple_Mesh_Main_9
波紋_Mesh_メイン8	Ripple_Mesh_Main_8
波紋_Mesh_メイン1	Ripple_Mesh_Main_1
ヒモ泥インパクト17	Himastic_Impact_17
ヒモ泥インパクト18	Himastic_Impact_18
金泥/粒	Gold_mud_/_grain
金泥/糸引き	Gold_mud_/_threading
金泥/ビチャビチャ	Gold_mud_/_vicidacha
金泥/粒0	Gold_mud_/_grain_0
金泥/ビチャビチャ5	Gold_mud_/_bichabitty_5
金泥/粒1	Gold_/_grain_1
金泥/糸引き0	Mud_/_threading_0
金泥/ビチャビチャ4	Gold_mud_/_bichabitty_4
金泥/粒10	Gold_/_grain_10
金泥/粒11	Gold_mud_/_grain_11
金泥/ビチャビチャ6	Gold_mud_/_bichabit
ヒモ泥中心下2	Under_the_center_of_the_sea_mud
ヒモ泥中心下4	Himuded_heart_4
ヒモ泥中心下3	Himoid_center_3
ヒモ泥中心下5	Under_the_center_of_the_sea_mud
金泥/粒13	Gold_mud_/_grain_13
ヒモ泥中心下9	Under_the_heart_9
ヒモ泥中心下6	Himuded_center_6
金泥/粒12	Gold_mud_/_grain_12
ヒモ泥中心下7	Himuded_center_7
ヒモ泥中心下8	Under_the_center_of_the_sea_mud
金泥/粒14	Gold_/_grain_14
ヒモ泥中心下10	Himuded_center_10
金泥/粒15	Gold_mud_/_grain_15
金泥/粒16	Gold_mud_/_grain_16
金泥/粒17	Gold_mud_/_grain_17
金泥/粒18	Mud_/_grain_18
ヒモ泥中心下11	Himoid_central_11
ヒモ泥中心下12	Under_the_center_of_the_sea_mud
ぼわぼわ5	Boiled_5
ぼわぼわ10	Boiled_10
ぼわぼわ13	Love_blur_13
ぼわぼわ14	Boiled_14
ぼわぼわ2	Boiled_2
ぼわぼわ11	Boiled_11
ぼわぼわ12	Boiled_12
ぼわぼわ3	Boiled_3
ぼわぼわ8	Boiled_8
ぼわぼわ4	Boiled_4
ぼわぼわ6	Boiled_6
ぼわぼわ7	Boiled_7
ぼわぼわ15	Boiled_15
ぼわぼわ16	Boiled_16
ぼわぼわ17	Boiled_17
ぼわぼわ18	Boiled_18
ぼわぼわ19	Boiled_19
ぼわぼわ1	Boiled_1
ぼわぼわ9	Boiled_9
雷0	Thunder
コアモデル6	Core_model_6
コアモデル7	Core_model_7
背中4	Back_4
背中3	Back_3
背中5	Back_5
背中7	Back_7
背中6	Back_6
尻尾11	Tail_11
背中8	Back_8
背中9	Back_9
咆哮1	Roar_1
咆哮0	Roar
濃い	dark
メイン煙2	Main_smoke_2
雪塊1	Snow_mass_1
もやUP	UP
散らし雪	Snow
散らし枝	Spray_branch
折れ枝L	Broken_branch_L
折れ枝C	Brown_branch_C
折れ枝破片S	Broken_branch_fragment
折れ枝破片L	Broken_branch_debris_L
折れ枝R	Broken_branch_R
メイン煙front	Main_smoke_front
粒L0	Grain_L0
粒R	Grain_R
粒C	Grain_C
余韻煙前	Before_lever_smoke
余韻煙前0	Before_oking
雪塊_後ろL	Snow_mass_late_L
雪塊_前	Snow_mass
雪塊_右前	Snow_mass_right_preceding
後ろ	back
前	Previous
キメカット用冷気	Cool_air_for_chimecut
粒根元	Grain_base
kirakira0	Glitter_0
広がるキラキラ	Sparkly_sparkling
口からの煙	Smoke_from_the_mouth
右横煙	Right_smoke
インパクト煙横	Impact_smoke
口粒	Mouthbreak
粒横広がり	Sideworthy
腕に広がる粒	Grain_spreading_to_arms
粒余韻L_カラー	Grain_ending_L_color
粒余韻L_青	Grain_tension_L_blue
粒高輝度	Grain_higher_brightness
最初雪塊	First_snow
息_yoko	Breathing_YOKO
end_細い軌跡	END_link_trajectory
end_太い軌跡	END_thick_trajectory
キメカット用冷気軌跡	Cold_air_trajectory_for_chimeccuts
ラスト軌跡	Last_trajectory
キメカットまでの冷気	Cold_air_to_the_chimeccut
目1	Eye_1
目2	Eye_2
目0	Eye
最後キラキラ	Last_glitter
冷気_最初	Cold_air_first
最後雪塊	Last_snow
冷気余韻1	Cold_airlife_1
冷気余韻0	Cold_airlife_0
kirakira全体0	Kirakira_whole_0
カメラ前吹雪	Camera_front_snow
水膜ディストーション0	Water_film_distortion_0
冷気余韻_最初	Cold_passing_first
kirakira軌跡	Kirakira_trajectory
冷気軌跡	Cold_air_trajectory
前カットキラ余韻	Pretty_cut_cream
冷気完成時	When_cold_air_is_completed
kirakiraアニメ	Kirakira_Anime
雪塊_最初	Snow_mass_first
凍るL	Frozen_L
凍るS	Frozen_s
青い筋	Blue_muscle
青い筋点滅	Blue_swelling
緑筋点滅	Flash_green_muscle
leaf中央	LEAF_central
leaf右奥	LEAF_right_back
leaf左奥	LEAF_Left_back
青い筋0	Blue_muscle_0
余韻粉	Anomatic_powder
竹くず	Bamboo_shoot
横広がり煙1	Horizontal_smoke_1
横広がり煙1_上	Horizontal_smoke_1_
横広がり煙1_上余韻左	Lateral_spread_smoke_1_top_left_rhyme
横広がり煙1_上余韻右	Horizontal_smoke_1_Top
横広がり煙2	Horizontal_smoke_2
竹3個目攪拌煙	Bamboo_3rd_stir_smell
竹4個目攪拌煙	Bamboo_4st_stir_smell
拡散葉	Diffusion_leaves
上広がり	Gloomy
毛大	Hair
毛小	Hair
床煙	Floor_smoke
中央光	Central_light
中央光煙	Central_light_smoke
上煙奥	Back_smoke
上煙手前	Smoke
粒煙中央	Heavy_sintering_center
L広がり煙	L_spread_smoke
L広がり粒	L_spread_grain
メッシュ粒手前	Mesh-grained_air
メッシュ粒上	Mesh_grain
首元	Neck
頭1回目	First_time
頭1回目正面	Head_1st_front
頭2回目	Second_time
頭2回目左側巻き上げ	Head_second_left_side_winding_up
青い筋1	Blue_Cash_1
正面	front
横広がり煙4	Horizontal_smoke_4
葉	leaf
レンズフレア1回目	Lens_Flare_1st
レンズフレア2回目	Lens_Flare_2nd
レンズフレア1	Lens_Flare_1
玉光2	Bold_2
レンズフレア3	Lens_Flare_3
Rメイン煙拡散	R_main_smoke_diffusion
Rメイン煙余韻	R_Main_smoke_earlier
Rつぶ	R
R草	R_grass
L煙	L_smoke
L石	L_stone
L草	L_grass
3回目	Third_time
草	grass
ジャンプ前1	Previous_1
ジャンプ前粒1	Jump_front_grain_1
ジャンプ前2	Before_Jump_2
ジャンプ前粒2	Jump_front_grain_2
ジャンプ前3	Previous_3
ジャンプ前粒3	Jump_front_grain_3
ジャンプ後	After_jumping
ジャンプ後粒	Jump_post_grain
背中：大きいバチバチ1	Back:_Big_Bachi_1
背中：大きいバチバチ2	Back:_Big_Bachi_2
背中：大きいバチバチ3	Back:_Big_Bachi_3
背中：大きいバチバチ4	Back:_Big_Bachi_4
背中：大きいバチバチ16	Back:_Big_Bachi_16
背中：大きいバチバチ17	Back:_Big_Bachi_17
背中：大きいバチバチ18	Back:_Big_Bachi_18
背中：大きいバチバチ5	Back:_Big_Bachi_5
背中：大きいバチバチ6	Back:_Big_Bachi_6
背中：大きいバチバチ7	Back:_Big_Bachi_7
背中：大きいバチバチ14	Back:_Big_Bachi_14
背中：大きいバチバチ15	Back:_Big_Bachi_15
背中：大きいバチバチ8	Back:_Big_Bachi_8
背中：大きいバチバチ9	Back:_Big_Bachi_9
背中：大きいバチバチ10	Back:_Big_Bachi_10
背中：大きいバチバチ19	Back:_Big_Bachi_19
背中：大きいバチバチ20	Back:_Big_Bachi_20
背中：大きいバチバチ21	Back:_Big_Bachi_21
背中：大きいバチバチ22	Back:_Big_Bachi_22
背中：大きいバチバチ23	Back:_Big_Bachi_23
背中：大きいバチバチ24	Back:_Big_Bachi_24
背中：大きいバチバチ25	Back:_Big_Bachi_25
背中：大きいバチバチ13	Back:_Big_Bachi_13
背中：大きいバチバチ11	Back:_Big_Bachi_11
背中：大きいバチバチ44	Back:_Big_Bachi_44
背中：大きいバチバチ45	Back:_Big_Bachi_45
背中：大きいバチバチ54	Back:_Big_Bachi_54
背中：大きいバチバチ55	Back:_Big_Bachi_55
背中：大きいバチバチ50	Back:_Big_Bachi_50
背中：大きいバチバチ51	Back:_Big_Bachi_51
背中：大きいバチバチ26	Back:_Big_Bachi_26
背中：大きいバチバチ27	Back:_Big_Bachi_27
背中：大きいバチバチ48	Back:_Big_Bachi_48
背中：大きいバチバチ49	Back:_Big_Bachi_49
背中：大きいバチバチ46	Back:_Big_Bachi_46
背中：大きいバチバチ47	Back:_Big_Bachi_47
背中：大きいバチバチ42	Back:_Big_Bachi_42
背中：大きいバチバチ43	Back:_Big_Bachi_43
背中：大きいバチバチ34	Back:_Big_Bachi_34
背中：大きいバチバチ40	Back:_Big_Bachi_40
背中：大きいバチバチ41	Back:_Big_Bachi_41
背中：大きいバチバチ35	Back:_Big_Bachi_35
背中：大きいバチバチ36	Back:_Big_Bachi_36
背中：大きいバチバチ52	Back:_Big_Bachi_52
背中：大きいバチバチ53	Back:_Big_Bachi_53
背中：大きいバチバチ28	Back:_Big_Bachi_28
背中：大きいバチバチ29	Back:_Big_Bachi_29
背中：大きいバチバチ30	Back:_Big_Bachi_30
背中：大きいバチバチ31	Back:_Big_Bachi_31
背中：大きいバチバチ32	Back:_Big_Bachi_32
背中：大きいバチバチ33	Back:_Big_Bachi_33
背中：大きいバチバチ57	Back:_Big_Bachi_57
背中：大きいバチバチ59	Back:_Big_Bachi_59
背中：大きいバチバチ60	Back:_Big_Bachi_60
背中：大きいバチバチ61	Back:_Big_Bachi_61
背中：大きいバチバチ62	Back:_Big_Bachi_62
背中：大きいバチバチ63	Back:_Big_Bachi_63
背中：大きいバチバチ64	Back:_Big_Bachi_64
背中：大きいバチバチ65	Back:_Big_Bachi_65
背中：大きいバチバチ66	Back:_Big_Bachi_66
背中：大きいバチバチ67	Back:_Big_Bachi_67
背中：大きいバチバチ68	Back:_Big_Bachi_68
背中：大きいバチバチ69	Back:_Big_Bachi_69
背中：大きいバチバチ70	Back:_Big_Bachi_70
背中：大きいバチバチ71	Back:_Big_Bachi_71
背中：大きいバチバチ72	Back:_Big_Bachi_72
背中：大きいバチバチ73	Back:_Big_Bachi_73
背中：大きいバチバチ38	Back:_Big_Bachi_38
背中：大きいバチバチ39	Back:_Big_Bachi_39
背中：大きいバチバチ37	Back:_Big_Bachi_37
背中：大きいバチバチ78	Back:_Big_Bachi_78
背中：大きいバチバチ79	Back:_Big_Bachi_79
背中：大きいバチバチ80	Back:_Big_Bachi_80
背中：大きいバチバチ81	Back:_Big_Bachi_81
背中：大きいバチバチ74	Back:_Big_Bachi_74
背中：大きいバチバチ75	Back:_Big_Bachi_75
背中：大きいバチバチ76	Back:_Big_Bachi_76
背中：大きいバチバチ77	Back:_Big_Bachi_77
背中：大きいバチバチ56	Back:_Big_Bachi_56
天守に当たってる光	Light_that_hits_Tenma
放射状の光	Radial_light
グロー	Glow
左手：大きいバチバチ0	Left_hand:_Big_Bachi_0
左手：小さいパチパチ0	Left_hand:_Small_pachielectric_0
咆哮2	Roar_2
1回目メッシュ粒	1st_mesh_grain
1回目粒	1st_grain
1回目煙	1st_smoke
2回目メッシュ粒	Second_mesh_grain
右足横煙	Right_foot_slim
左足横煙	Left_folk_smoke
左側薄い煙	Left_side_smoke
右足メッシュ粒S	Right_foot_mesh_grain_S
右足メッシュ粒L	Right_foot_mesh_grain_L
左足メッシュ粒	Left_foot_mesh_grain
メッシュ粒大	Mesh_grain
メッシュ粒小	Mesh_grain
メッシュ粒全方位	Mesh_grain_all_directions
煙下	Smoke
2歩目R煙	Two-step_R_smoke
2歩目R粒	2th_step_R_grain
2歩目Rメッシュ粒	2th_step_R_mesh_grain
3歩目L煙	Three_steps_L_smoke
3歩目L粒	Three_steps_L_grain
imp砂	IMP_sand
inp粒	InP_grain
削れ煙	Smoke
飛んでく粒	Flying_grains
飛んでく砂粒	Sand_grain_on_flying
床粒	Floor_grain
余韻よだれ粒	Answer
余韻つば	Luxury
impつば	IMP
メインつばdis	Main_Tsuba_DIS
メインつば	Main
水蒸気	water_vapor
垂れつば	Dripping
メインつば1	Maine_1
継続粒	Continuity
初回中央粒	First_central_grain
前方への煙	Smoke_forward
1歩目L煙	1st_step_L_smoke
1歩目L粒	1st_step_L_grain
impsmk	IMPSMK
飛んでく粒0	Flying_grain_0
垂れつばL	Droop_l
落ちる粒下顎	Fall-to-fall_grain_jaw
落ちる粒下顎R	Falling_grain_hole_R
よだれ下顎	Bare_mat
息水蒸気	Breath_vapor
細かい粉	Fine_powder
